function_id,architecture,record,runtime_address,file_offset,size,name,callers,callees,parameters,return_value,side_effects,confidence,sources,name_evidence,size_evidence,unresolved_reason
main-sparc:0x0018D128,SPARC-V8-BE32,5,0x0018D128,0x001BB128,0x18,UNRESOLVED,0x0019C2A4,0x001247D4,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x18,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018D160,SPARC-V8-BE32,5,0x0018D160,0x001BB160,UNRESOLVED,UNRESOLVED,0x001A3BA4 0x001A3F20,0x00127854,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=2,store=0); see function_memory_effects.csv",high,Ghidra|raw-sparc,stripped; no unique debug-token anchor,no analyzer established an end boundary,semantic name unavailable; no analyzer established an end boundary; parameter ABI not validated; return semantics not validated
main-sparc:0x0018D1E8,SPARC-V8-BE32,5,0x0018D1E8,0x001BB1E8,0x13C,__edidWriteDebug,NONE_RECOVERED,0x00127854,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=2,store=0); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,debug-string-anchor:0x0023BFE0,IDA=0x13C,parameter ABI not validated; return semantics not validated
main-sparc:0x0018D324,SPARC-V8-BE32,5,0x0018D324,0x001BB324,0x74,UNRESOLVED,NONE_RECOVERED,0x00127854,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=1,store=0); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x74,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018D398,SPARC-V8-BE32,5,0x0018D398,0x001BB398,0xC4,UNRESOLVED,NONE_RECOVERED,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0xC4,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018D45C,SPARC-V8-BE32,5,0x0018D45C,0x001BB45C,0x1F4,__DownloadtoNvram,0x0018D650,0x0012416C 0x00127854 0x0018CEE8 0x0018E410 0x001A4F50,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=4,store=1); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,debug-string-anchor:0x0023BFF8,IDA=0x1F4,parameter ABI not validated; return semantics not validated
main-sparc:0x0018D650,SPARC-V8-BE32,5,0x0018D650,0x001BB650,0x130,SecLIbCommon_DownloadEdid,0x0018E274,0x0012517C 0x00127854 0x0018D45C 0x0018E410 0x0018E430,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=1,store=1); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,embedded-debug-token:0x0023C1C8,IDA=0x130,parameter ABI not validated; return semantics not validated
main-sparc:0x0018D780,SPARC-V8-BE32,5,0x0018D780,0x001BB780,0x80,UNRESOLVED,0x001A6E70,0x0012517C 0x00183EF4 0x0018E430,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=1,store=0); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x80,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018D800,SPARC-V8-BE32,5,0x0018D800,0x001BB800,0x30C,SecLibCommon_GetEdidData,0x0019E83C 0x0019F090,0x0012517C 0x00127854 0x00183EF4 0x0018E430,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=7,store=0); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,debug-string-anchor:0x0023C010,IDA=0x30C,parameter ABI not validated; return semantics not validated
main-sparc:0x0018DB0C,SPARC-V8-BE32,5,0x0018DB0C,0x001BBB0C,0x68,UNRESOLVED,0x0018B65C 0x0019E18C,0x0012517C 0x0018E410 0x0018E430,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=0,store=1); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x68,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018DB74,SPARC-V8-BE32,5,0x0018DB74,0x001BBB74,0x88,UNRESOLVED,NONE_RECOVERED,0x00127854,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=2,store=1); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x88,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018DC30,SPARC-V8-BE32,5,0x0018DC30,0x001BBC30,0x320,SecLibCommon_DownloadOdAudio,0x0018E274,0x001221E4 0x00123EAC 0x00127854 0x0018CEE8 0x001A4F50 0x001B5CE4,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=2,store=0); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,debug-string-anchor:0x0023C030,IDA=0x320,parameter ABI not validated; return semantics not validated
main-sparc:0x0018DF50,SPARC-V8-BE32,5,0x0018DF50,0x001BBF50,0xAC,__UsbDataCompare,NONE_RECOVERED,0x00127854,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=2,store=0); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,debug-string-anchor:0x0023C050,IDA=0xAC,parameter ABI not validated; return semantics not validated
main-sparc:0x0018DFFC,SPARC-V8-BE32,5,0x0018DFFC,0x001BBFFC,0x278,__UsbDataCompare,0x0018E274,0x00127854,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=6,store=0); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,debug-string-anchor:0x0023C050,IDA=0x278,parameter ABI not validated; return semantics not validated
main-sparc:0x0018E274,SPARC-V8-BE32,5,0x0018E274,0x001BC274,0x19C,SecLibCommon_UsbDataDown,0x001E4550,0x00123EAC 0x00127854 0x0018CEE8 0x0018D650 0x0018DC30 0x0018DFFC,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=2,store=0); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,debug-string-anchor:0x0023C088,IDA=0x19C,parameter ABI not validated; return semantics not validated
main-sparc:0x0018E410,SPARC-V8-BE32,5,0x0018E410,0x001BC410,0x20,UNRESOLVED,0x00185BAC 0x0018D45C 0x0018D650 0x0018DB0C 0x0018FC58 0x0018FC8C 0x0019C2A4 0x001A00F8 0x001A01B8 0x001A0390 0x001A0640 0x001A0904 0x001A0EE8 0x001A1014 0x001A1238 0x001A14B8 0x001A22CC 0x001DB098 0x001DB1A4,0x00124BA0,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x20,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018E430,SPARC-V8-BE32,5,0x0018E430,0x001BC430,0x20,UNRESOLVED,0x00124804 0x0017AF24 0x0017AFFC 0x0017B1B0 0x001851F8 0x0018526C 0x00185610 0x001881CC 0x0018A61C 0x0018CF9C 0x0018D650 0x0018D780 0x0018D800 0x0018DB0C 0x00193044 0x0019C2A4 0x001A00F8 0x001A088C 0x001A0904 0x001A0EE8 0x001A1014 0x001A105C 0x001A119C 0x001A1354 0x001A14B8 0x001A15FC 0x001A18DC 0x001A2A9C 0x001AAF38 0x001AB1CC 0x001C758C 0x001CA478 0x001CAC4C 0x001CADE4 0x001D7F44 0x001D8048 0x001D8164 0x001D8230 0x001D83D0 0x001D866C 0x001D8878 0x001D8B44 0x001D8D2C 0x001D8D88 0x001D9008 0x001DB8A8 0x001DB94C 0x001DC24C,0x00124BC8,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x20,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018E450,SPARC-V8-BE32,5,0x0018E450,0x001BC450,0x68,UNRESOLVED,0x001798C8 0x0017AF24 0x0017AFFC 0x0017B1B0 0x00182138 0x00185530 0x00185DDC 0x0018B65C 0x0018FC58 0x0019A710 0x0019CA10 0x0019E568 0x001AF3F0 0x001B24E4 0x001B312C 0x001CA478 0x001CB814 0x001D83D0 0x001D9930 0x001DA530 0x001DA96C 0x001DB098 0x001DB1A4 0x001DC8E8 0x001DFDB0 0x001E4B74,0x00124A20 0x00124BC8,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x68,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018E460,SPARC-V8-BE32,5,0x0018E460,0x001BC460,UNRESOLVED,UNRESOLVED,0x001798C8 0x001E4B74,0x00124A20 0x00124BC8,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,high,Ghidra|raw-sparc,stripped; no unique debug-token anchor,no analyzer established an end boundary,semantic name unavailable; no analyzer established an end boundary; parameter ABI not validated; return semantics not validated
main-sparc:0x0018E4B8,SPARC-V8-BE32,5,0x0018E4B8,0x001BC4B8,0x2C,UNRESOLVED,0x001E4B74,0x00124BC8,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x2C,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018E4E4,SPARC-V8-BE32,5,0x0018E4E4,0x001BC4E4,0x254,SecLibCommon_SaveUserParameter,0x00179700 0x00179794 0x00186F4C 0x0018B65C 0x001A0A84 0x001A0B78 0x001C1A70 0x001C4180 0x001C89A4 0x001CF9A0 0x001E0100 0x001E015C 0x001E01C0 0x001E021C,0x00123838 0x00127854 0x00182FF8 0x0018319C 0x00184468 0x0018BCD4 0x0018C678 0x001A75C4 0x001B4918 0x001B4FA8 0x001B55AC 0x001B5CE4 0x001B5D48 0x001B5D88,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=1,store=0); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,debug-string-anchor:0x0023C388,IDA=0x254,parameter ABI not validated; return semantics not validated
main-sparc:0x0018E738,SPARC-V8-BE32,5,0x0018E738,0x001BC738,0xCC,UNRESOLVED,0x0018E870 0x001A0640 0x001DB098 0x001DB1A4,0x00124BA0 0x001B3FB0 0x001B5CE4 0x001B5D0C,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0xCC,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018E804,SPARC-V8-BE32,5,0x0018E804,0x001BC804,0x6C,UNRESOLVED,0x00178080 0x00185D4C 0x0018BFC0 0x0019C2A4 0x001A18DC 0x001A2A9C 0x001D8878 0x001DABD4 0x001E08D0,0x00124A20 0x001B5CE4 0x001B5D0C,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x6C,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018E870,SPARC-V8-BE32,5,0x0018E870,0x001BC870,0x12C,SecLibCommon_MakeFactoryCondition,0x00179700 0x001798C8 0x0019D388 0x001A2998,0x00124A20 0x00127854 0x0018B65C 0x0018E738 0x0019021C 0x001A50DC 0x001A5CAC 0x001A6830 0x001A756C 0x001AF538 0x001B2648 0x001B26B0 0x001B3784 0x001B5CE4 0x001B5D0C 0x001B5ECC,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=4,store=4); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,debug-string-anchor:0x0023C3A8,IDA=0x12C,parameter ABI not validated; return semantics not validated
main-sparc:0x0018E99C,SPARC-V8-BE32,5,0x0018E99C,0x001BC99C,0x18,UNRESOLVED,0x0019C2A4,0x001B477C 0x001B5504,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x18,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018E9B4,SPARC-V8-BE32,5,0x0018E9B4,0x001BC9B4,0x124,UNRESOLVED,0x001798C8 0x0018C168 0x001B167C 0x001D1AA8,0x001B3784 0x001B38B0 0x001B3FB0 0x001B42D0 0x001B440C 0x001B45A8 0x001B477C 0x001B4E40 0x001B54E8 0x001B55E4 0x001B5ECC,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x124,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018E9F8,SPARC-V8-BE32,5,0x0018E9F8,0x001BC9F8,UNRESOLVED,UNRESOLVED,0x0018C168,0x001B3784 0x001B38B0 0x001B3FB0 0x001B42E0 0x001B440C 0x001B45A8 0x001B477C 0x001B4E40 0x001B54E8 0x001B5504 0x001B55E4,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=1,store=1); see function_memory_effects.csv",high,Ghidra|raw-sparc,stripped; no unique debug-token anchor,no analyzer established an end boundary,semantic name unavailable; no analyzer established an end boundary; parameter ABI not validated; return semantics not validated
main-sparc:0x0018EAF4,SPARC-V8-BE32,5,0x0018EAF4,0x001BCAF4,0xC,UNRESOLVED,0x00185BAC,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=1,store=0); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0xC,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018EB00,SPARC-V8-BE32,5,0x0018EB00,0x001BCB00,0x10,UNRESOLVED,0x00185BAC,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=0,store=1); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x10,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018EB10,SPARC-V8-BE32,5,0x0018EB10,0x001BCB10,0x54,UNRESOLVED,0x00185BAC 0x00192188 0x00192200 0x001938E0 0x00193960 0x001A98EC 0x001A9968,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=0,store=4); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x54,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018EB64,SPARC-V8-BE32,5,0x0018EB64,0x001BCB64,0x50,UNRESOLVED,0x00185BAC 0x00192188 0x00192200 0x001938E0 0x00193960 0x001A98EC 0x001A9968,0x00127854,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=4,store=11); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x50,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018ECF8,SPARC-V8-BE32,5,0x0018ECF8,0x001BCCF8,0x1C,UNRESOLVED,0x0018A61C,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=1,store=1); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x1C,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018ED14,SPARC-V8-BE32,5,0x0018ED14,0x001BCD14,0x30,UNRESOLVED,0x0017B778,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=2,store=2); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x30,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018EDB4,SPARC-V8-BE32,5,0x0018EDB4,0x001BCDB4,0xBC,UNRESOLVED,NONE_RECOVERED,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=2,store=0); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0xBC,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018EE70,SPARC-V8-BE32,5,0x0018EE70,0x001BCE70,0x108,UNRESOLVED,0x0018A61C,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=5,store=1); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x108,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018EFAC,SPARC-V8-BE32,5,0x0018EFAC,0x001BCFAC,0x8,nullsub_60,0x0019D78C,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,IDA|raw-sparc,IDA user/entry name,IDA=0x8,parameter ABI not validated; return semantics not validated
main-sparc:0x0018EFB4,SPARC-V8-BE32,5,0x0018EFB4,0x001BCFB4,0xBC,SecLibDebug_OSDStatePrinter,0x0017B778,0x00127854,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=5,store=0); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,debug-string-anchor:0x0023C4B8,IDA=0xBC,parameter ABI not validated; return semantics not validated
main-sparc:0x0018F070,SPARC-V8-BE32,5,0x0018F070,0x001BD070,0x3C,UNRESOLVED,0x00191ED4 0x00191F94,0x00127854,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x3C,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018F0AC,SPARC-V8-BE32,5,0x0018F0AC,0x001BD0AC,0x14C,UNRESOLVED,0x00103310 0x0010345C 0x00123620 0x00166208 0x00177394 0x00178080 0x001791E0 0x00179804 0x001798C8 0x0017A7E0 0x0017BFEC 0x0017C0DC 0x0018C03C 0x0018C168,0x00127854,UNRESOLVED,UNRESOLVED,"MEMORY_REFS(load=4,store=0); see function_memory_effects.csv",ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x14C,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018F1F8,SPARC-V8-BE32,5,0x0018F1F8,0x001BD1F8,0x4B8,UNRESOLVED,0x00191ED4 0x00191F94,0x00127854 0x0019E490 0x001A0390 0x001A0EE8 0x001B0008 0x001B02C0,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x4B8,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018F60C,SPARC-V8-BE32,5,0x0018F60C,0x001BD60C,UNRESOLVED,UNRESOLVED,0x00191F94,0x00127854,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,low,Ghidra|raw-sparc,stripped; no unique debug-token anchor,no analyzer established an end boundary,semantic name unavailable; no analyzer established an end boundary; parameter ABI not validated; return semantics not validated
main-sparc:0x0018F624,SPARC-V8-BE32,5,0x0018F624,0x001BD624,UNRESOLVED,UNRESOLVED,0x00191F94,0x00127854,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,low,Ghidra|raw-sparc,stripped; no unique debug-token anchor,no analyzer established an end boundary,semantic name unavailable; no analyzer established an end boundary; parameter ABI not validated; return semantics not validated
main-sparc:0x0018F63C,SPARC-V8-BE32,5,0x0018F63C,0x001BD63C,UNRESOLVED,UNRESOLVED,NONE_RECOVERED,0x0019E490 0x001A0390 0x001A0EE8,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,low,Ghidra|raw-sparc,stripped; no unique debug-token anchor,no analyzer established an end boundary,semantic name unavailable; no analyzer established an end boundary; parameter ABI not validated; return semantics not validated
main-sparc:0x0018F6B0,SPARC-V8-BE32,5,0x0018F6B0,0x001BD6B0,0xC0,UNRESOLVED,NONE_RECOVERED,0x0019E490 0x001A0390 0x001A0EE8,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0xC0,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018F778,SPARC-V8-BE32,5,0x0018F778,0x001BD778,0x120,UNRESOLVED,0x0018F898 0x0018F908,0x00127854 0x0019E478 0x0019E490 0x001A0390 0x001A0EE8,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x120,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018F898,SPARC-V8-BE32,5,0x0018F898,0x001BD898,0x70,UNRESOLVED,NONE_RECOVERED,0x0018F778 0x001A119C,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x70,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018F908,SPARC-V8-BE32,5,0x0018F908,0x001BD908,0x114,UNRESOLVED,0x001924B4,0x0018F778 0x001A105C 0x001A119C 0x001B3FB0 0x001B5CE4,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x114,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018FA1C,SPARC-V8-BE32,5,0x0018FA1C,0x001BDA1C,0xBC,UNRESOLVED,0x00192698,0x0019E490 0x001A0330 0x001A0390 0x001A0EE8,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0xBC,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018FAD8,SPARC-V8-BE32,5,0x0018FAD8,0x001BDAD8,0x180,UNRESOLVED,0x00192698,0x001A1014,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0x180,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018FC58,SPARC-V8-BE32,5,0x0018FC58,0x001BDC58,0xDC,UNRESOLVED,0x00192698,0x0018E410 0x0018E450 0x001B3FB0 0x001B4280 0x001B5CE4,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,ida-defined,Ghidra|IDA|raw-sparc,stripped; no unique debug-token anchor,IDA=0xDC,semantic name unavailable; parameter ABI not validated; return semantics not validated
main-sparc:0x0018FC8C,SPARC-V8-BE32,5,0x0018FC8C,0x001BDC8C,UNRESOLVED,UNRESOLVED,0x00192698,0x0018E410 0x001B3FB0 0x001B4280 0x001B5CE4 0x001B5D0C,UNRESOLVED,UNRESOLVED,NONE_RECOVERED; MMIO/runtime effects may remain unresolved,high,Ghidra|raw-sparc,stripped; no unique debug-token anchor,no analyzer established an end boundary,semantic name unavailable; no analyzer established an end boundary; parameter ABI not validated; return semantics not validated
